2015,mm,dd,HH,SEK/kWh,C,COP
4958,7,26,14,0.4,14.7,5.4525999999999994
4959,7,26,15,0.41,15.0,5.47
4960,7,26,16,0.41,14.4,5.4352
4961,7,26,17,0.42,14.5,5.441
4962,7,26,18,0.44,13.9,5.4062
4963,7,26,19,0.45,14.2,5.4235999999999995
4964,7,26,20,0.45,13.8,5.400399999999999
4965,7,26,21,0.46,13.3,5.3713999999999995
4966,7,26,22,0.46,12.9,5.348199999999999
4967,7,26,23,0.45,12.8,5.3424
4968,7,26,24,0.45,12.0,5.295999999999999
4969,7,27,1,0.45,12.3,5.3134
4970,7,27,2,0.44,11.9,5.2902
4971,7,27,3,0.44,11.7,5.2786
4972,7,27,4,0.45,11.8,5.2844
4973,7,27,5,0.45,11.7,5.2786
4974,7,27,6,0.46,11.5,5.2669999999999995
4975,7,27,7,0.47,11.8,5.2844
4976,7,27,8,0.48,12.0,5.295999999999999
4977,7,27,9,0.48,12.7,5.3366
4978,7,27,10,0.48,13.6,5.3888
4979,7,27,11,0.48,14.7,5.4525999999999994
4980,7,27,12,0.48,15.7,5.510599999999999
4981,7,27,13,0.48,16.6,5.562799999999999
4982,7,27,14,0.48,16.4,5.5512
4983,7,27,15,0.48,15.9,5.5222
4984,7,27,16,0.47,15.6,5.5047999999999995
4985,7,27,17,0.47,15.7,5.510599999999999
4986,7,27,18,0.48,15.9,5.5222
4987,7,27,19,0.47,13.7,5.3946
4988,7,27,20,0.47,13.1,5.3598
4989,7,27,21,0.47,13.0,5.353999999999999
4990,7,27,22,0.47,13.1,5.3598
4991,7,27,23,0.46,12.7,5.3366
4992,7,27,24,0.46,12.6,5.3308
4993,7,28,1,0.45,12.4,5.3191999999999995
4994,7,28,2,0.45,12.4,5.3191999999999995
4995,7,28,3,0.45,12.4,5.3191999999999995
4996,7,28,4,0.45,12.4,5.3191999999999995
4997,7,28,5,0.45,12.2,5.3076
4998,7,28,6,0.46,11.8,5.2844
4999,7,28,7,0.47,11.7,5.2786
5000,7,28,8,0.48,11.7,5.2786
5001,7,28,9,0.48,12.1,5.3018
5002,7,28,10,0.49,13.2,5.3656
5003,7,28,11,0.49,14.1,5.4178
5004,7,28,12,0.48,14.8,5.458399999999999
5005,7,28,13,0.48,16.3,5.5454
5006,7,28,14,0.47,17.8,5.6324
5007,7,28,15,0.47,17.4,5.6091999999999995
5008,7,28,16,0.47,17.3,5.6034
5009,7,28,17,0.47,16.7,5.5686
5010,7,28,18,0.47,16.3,5.5454
5011,7,28,19,0.47,16.5,5.5569999999999995
5012,7,28,20,0.47,16.3,5.5454
5013,7,28,21,0.47,15.6,5.5047999999999995
5014,7,28,22,0.47,15.0,5.47
5015,7,28,23,0.46,14.8,5.458399999999999
5016,7,28,24,0.45,14.6,5.4468
5017,7,29,1,0.44,14.2,5.4235999999999995
5018,7,29,2,0.43,14.2,5.4235999999999995
5019,7,29,3,0.43,14.3,5.429399999999999
5020,7,29,4,0.43,14.1,5.4178
5021,7,29,5,0.43,14.0,5.412
5022,7,29,6,0.45,14.0,5.412
5023,7,29,7,0.45,14.1,5.4178
5024,7,29,8,0.46,14.2,5.4235999999999995
5025,7,29,9,0.47,14.6,5.4468
5026,7,29,10,0.47,14.9,5.4642
5027,7,29,11,0.47,15.5,5.499
5028,7,29,12,0.47,15.3,5.4874
5029,7,29,13,0.46,15.4,5.4932
5030,7,29,14,0.46,14.8,5.458399999999999
5031,7,29,15,0.46,16.5,5.5569999999999995
5032,7,29,16,0.46,15.7,5.510599999999999
5033,7,29,17,0.46,15.1,5.4758
5034,7,29,18,0.46,14.5,5.441
5035,7,29,19,0.46,14.0,5.412
5036,7,29,20,0.46,14.0,5.412
5037,7,29,21,0.46,13.7,5.3946
5038,7,29,22,0.46,13.2,5.3656
5039,7,29,23,0.45,12.4,5.3191999999999995
5040,7,29,24,0.45,12.2,5.3076
5041,7,30,1,0.43,12.1,5.3018
5042,7,30,2,0.43,11.6,5.2728
5043,7,30,3,0.43,11.5,5.2669999999999995
5044,7,30,4,0.43,11.5,5.2669999999999995
5045,7,30,5,0.43,11.5,5.2669999999999995
5046,7,30,6,0.44,11.6,5.2728
5047,7,30,7,0.45,12.0,5.295999999999999
5048,7,30,8,0.46,12.3,5.3134
5049,7,30,9,0.47,13.0,5.353999999999999
5050,7,30,10,0.47,13.8,5.400399999999999
5051,7,30,11,0.47,14.9,5.4642
5052,7,30,12,0.47,15.3,5.4874
5053,7,30,13,0.47,15.6,5.5047999999999995
5054,7,30,14,0.46,15.4,5.4932
5055,7,30,15,0.45,16.7,5.5686
5056,7,30,16,0.45,17.4,5.6091999999999995
5057,7,30,17,0.45,18.1,5.6498
5058,7,30,18,0.45,16.3,5.5454
5059,7,30,19,0.45,16.0,5.528
5060,7,30,20,0.45,14.7,5.4525999999999994
5061,7,30,21,0.45,14.1,5.4178
5062,7,30,22,0.44,13.5,5.383
5063,7,30,23,0.43,12.7,5.3366
5064,7,30,24,0.42,10.9,5.2322
5065,7,31,1,0.41,10.5,5.209
5066,7,31,2,0.41,11.9,5.2902
5067,7,31,3,0.41,12.4,5.3191999999999995
5068,7,31,4,0.41,12.2,5.3076
5069,7,31,5,0.41,11.8,5.2844
5070,7,31,6,0.43,12.0,5.295999999999999
5071,7,31,7,0.44,12.9,5.348199999999999
5072,7,31,8,0.45,13.3,5.3713999999999995
5073,7,31,9,0.46,13.8,5.400399999999999
5074,7,31,10,0.46,14.2,5.4235999999999995
5075,7,31,11,0.45,15.2,5.481599999999999
5076,7,31,12,0.45,16.3,5.5454
5077,7,31,13,0.45,16.4,5.5512
5078,7,31,14,0.45,16.4,5.5512
5079,7,31,15,0.44,15.2,5.481599999999999
5080,7,31,16,0.44,16.1,5.533799999999999
5081,7,31,17,0.45,16.7,5.5686
5082,7,31,18,0.45,16.9,5.5802
5083,7,31,19,0.45,16.4,5.5512
5084,7,31,20,0.45,15.6,5.5047999999999995
5085,7,31,21,0.45,14.6,5.4468
5086,7,31,22,0.45,12.8,5.3424
5087,7,31,23,0.45,13.1,5.3598
5088,7,31,24,0.44,12.7,5.3366
5089,8,1,1,0.43,12.3,5.3134
5090,8,1,2,0.43,11.4,5.2612
5091,8,1,3,0.42,10.3,5.1974
5092,8,1,4,0.42,11.4,5.2612
5093,8,1,5,0.42,11.4,5.2612
5094,8,1,6,0.43,10.9,5.2322
5095,8,1,7,0.43,11.8,5.2844
5096,8,1,8,0.43,13.0,5.353999999999999
5097,8,1,9,0.45,14.2,5.4235999999999995
5098,8,1,10,0.45,14.9,5.4642
5099,8,1,11,0.45,15.7,5.510599999999999
5100,8,1,12,0.45,17.5,5.615
5101,8,1,13,0.45,17.9,5.638199999999999
5102,8,1,14,0.44,19.0,5.702
5103,8,1,15,0.45,19.1,5.7078
5104,8,1,16,0.45,19.9,5.754199999999999
5105,8,1,17,0.45,19.9,5.754199999999999
5106,8,1,18,0.45,19.3,5.7194
5107,8,1,19,0.45,18.4,5.667199999999999
5108,8,1,20,0.45,17.5,5.615
5109,8,1,21,0.45,15.7,5.510599999999999
5110,8,1,22,0.45,13.9,5.4062
5111,8,1,23,0.45,12.2,5.3076
5112,8,1,24,0.45,11.3,5.2554
5113,8,2,1,0.44,10.1,5.1857999999999995
5114,8,2,2,0.43,10.1,5.1857999999999995
5115,8,2,3,0.43,9.9,5.1742
5116,8,2,4,0.43,9.1,5.1278
5117,8,2,5,0.43,9.7,5.162599999999999
5118,8,2,6,0.43,9.8,5.1684
5119,8,2,7,0.43,10.6,5.214799999999999
5120,8,2,8,0.44,13.2,5.3656
5121,8,2,9,0.45,15.1,5.4758
5122,8,2,10,0.46,16.8,5.5744
5123,8,2,11,0.46,17.2,5.5976
5124,8,2,12,0.46,18.3,5.6613999999999995
5125,8,2,13,0.45,18.5,5.673
5126,8,2,14,0.45,19.1,5.7078
5127,8,2,15,0.45,19.6,5.7368
5128,8,2,16,0.45,19.1,5.7078
5129,8,2,17,0.45,18.6,5.6788
5130,8,2,18,0.45,17.4,5.6091999999999995
5131,8,2,19,0.45,15.9,5.5222
5132,8,2,20,0.46,15.9,5.5222
5133,8,2,21,0.46,15.2,5.481599999999999
5134,8,2,22,0.46,13.2,5.3656
5135,8,2,23,0.45,11.9,5.2902
5136,8,2,24,0.46,11.9,5.2902
5137,8,3,1,0.44,10.2,5.191599999999999
5138,8,3,2,0.43,10.3,5.1974
5139,8,3,3,0.43,10.1,5.1857999999999995
5140,8,3,4,0.43,8.4,5.087199999999999
5141,8,3,5,0.44,8.0,5.064
5142,8,3,6,0.47,8.7,5.1046
5143,8,3,7,0.48,10.2,5.191599999999999
5144,8,3,8,0.65,13.0,5.353999999999999
5145,8,3,9,0.72,14.3,5.429399999999999
5146,8,3,10,0.7,15.6,5.5047999999999995
5147,8,3,11,0.67,17.4,5.6091999999999995
5148,8,3,12,0.6,18.3,5.6613999999999995
5149,8,3,13,0.5,19.8,5.7484
5150,8,3,14,0.49,20.5,5.789
5151,8,3,15,0.48,20.4,5.7832
5152,8,3,16,0.48,20.8,5.8064
5153,8,3,17,0.48,21.3,5.8354
5154,8,3,18,0.48,20.7,5.800599999999999
5155,8,3,19,0.47,20.2,5.771599999999999
5156,8,3,20,0.46,18.9,5.696199999999999
5157,8,3,21,0.46,18.9,5.696199999999999
5158,8,3,22,0.45,16.6,5.562799999999999
5159,8,3,23,0.44,14.6,5.4468
5160,8,3,24,0.42,14.3,5.429399999999999
5161,8,4,1,0.42,13.0,5.353999999999999
5162,8,4,2,0.42,12.4,5.3191999999999995
5163,8,4,3,0.42,11.6,5.2728
5164,8,4,4,0.42,11.6,5.2728
5165,8,4,5,0.43,11.3,5.2554
5166,8,4,6,0.45,12.1,5.3018
5167,8,4,7,0.48,13.6,5.3888
5168,8,4,8,0.65,15.8,5.5164
5169,8,4,9,0.72,17.8,5.6324
5170,8,4,10,0.72,19.1,5.7078
5171,8,4,11,0.71,20.5,5.789
5172,8,4,12,0.65,21.2,5.829599999999999
5173,8,4,13,0.59,21.9,5.8702
5174,8,4,14,0.49,22.2,5.8876
5175,8,4,15,0.48,22.8,5.9224
5176,8,4,16,0.48,22.4,5.8991999999999996
5177,8,4,17,0.48,22.1,5.8818
5178,8,4,18,0.48,21.2,5.829599999999999
5179,8,4,19,0.47,20.2,5.771599999999999
5180,8,4,20,0.47,18.9,5.696199999999999
5181,8,4,21,0.47,18.2,5.6556
5182,8,4,22,0.46,16.7,5.5686
5183,8,4,23,0.45,15.8,5.5164
5184,8,4,24,0.42,15.2,5.481599999999999
5185,8,5,1,0.41,15.1,5.4758
5186,8,5,2,0.41,14.8,5.458399999999999
5187,8,5,3,0.41,14.4,5.4352
5188,8,5,4,0.42,14.3,5.429399999999999
5189,8,5,5,0.43,14.0,5.412
5190,8,5,6,0.46,14.1,5.4178
5191,8,5,7,0.48,14.1,5.4178
5192,8,5,8,0.55,14.5,5.441
5193,8,5,9,0.76,15.5,5.499
5194,8,5,10,0.75,17.4,5.6091999999999995
5195,8,5,11,0.73,18.3,5.6613999999999995
5196,8,5,12,0.67,18.3,5.6613999999999995
5197,8,5,13,0.65,19.0,5.702
5198,8,5,14,0.65,20.8,5.8064
5199,8,5,15,0.6,21.5,5.8469999999999995
5200,8,5,16,0.48,22.4,5.8991999999999996
5201,8,5,17,0.48,21.8,5.8644
5202,8,5,18,0.48,21.3,5.8354
5203,8,5,19,0.48,20.3,5.7774
5204,8,5,20,0.48,19.2,5.7136
5205,8,5,21,0.48,18.3,5.6613999999999995
5206,8,5,22,0.47,15.8,5.5164
5207,8,5,23,0.46,14.2,5.4235999999999995
5208,8,5,24,0.44,13.1,5.3598
5209,8,6,1,0.43,11.5,5.2669999999999995
5210,8,6,2,0.43,11.7,5.2786
5211,8,6,3,0.42,10.7,5.220599999999999
5212,8,6,4,0.42,10.3,5.1974
5213,8,6,5,0.43,10.4,5.2032
5214,8,6,6,0.45,10.7,5.220599999999999
5215,8,6,7,0.47,11.9,5.2902
5216,8,6,8,0.7,14.5,5.441
5217,8,6,9,0.74,16.6,5.562799999999999
5218,8,6,10,0.73,18.6,5.6788
5219,8,6,11,0.71,19.0,5.702
5220,8,6,12,0.66,20.1,5.7658
5221,8,6,13,0.65,20.6,5.7947999999999995
5222,8,6,14,0.61,21.6,5.8528
5223,8,6,15,0.53,22.5,5.904999999999999
5224,8,6,16,0.47,23.2,5.9456
5225,8,6,17,0.48,23.1,5.9398
5226,8,6,18,0.47,23.4,5.957199999999999
5227,8,6,19,0.47,22.8,5.9224
5228,8,6,20,0.47,21.5,5.8469999999999995
5229,8,6,21,0.46,19.5,5.731
5230,8,6,22,0.46,18.2,5.6556
5231,8,6,23,0.44,17.6,5.6208
5232,8,6,24,0.43,16.2,5.5396
5233,8,7,1,0.43,15.0,5.47
5234,8,7,2,0.43,14.8,5.458399999999999
5235,8,7,3,0.43,14.2,5.4235999999999995
5236,8,7,4,0.43,14.1,5.4178
5237,8,7,5,0.43,13.4,5.3772
5238,8,7,6,0.45,13.2,5.3656
5239,8,7,7,0.47,14.6,5.4468
5240,8,7,8,0.48,16.9,5.5802
5241,8,7,9,0.5,19.9,5.754199999999999
5242,8,7,10,0.5,20.6,5.7947999999999995
5243,8,7,11,0.5,21.9,5.8702
5244,8,7,12,0.48,23.0,5.933999999999999
5245,8,7,13,0.47,23.5,5.962999999999999
5246,8,7,14,0.47,24.8,6.038399999999999
5247,8,7,15,0.47,25.6,6.0847999999999995
5248,8,7,16,0.46,25.9,6.1022
5249,8,7,17,0.46,25.5,6.079
5250,8,7,18,0.47,24.6,6.0268
5251,8,7,19,0.47,23.8,5.9803999999999995
5252,8,7,20,0.46,22.8,5.9224
5253,8,7,21,0.46,21.9,5.8702
5254,8,7,22,0.46,19.5,5.731
5255,8,7,23,0.45,19.1,5.7078
5256,8,7,24,0.44,17.7,5.6266
5257,8,8,1,0.43,16.0,5.528
5258,8,8,2,0.43,14.9,5.4642
5259,8,8,3,0.43,15.9,5.5222
5260,8,8,4,0.43,14.5,5.441
5261,8,8,5,0.42,13.0,5.353999999999999
5262,8,8,6,0.42,12.1,5.3018
5263,8,8,7,0.43,14.5,5.441
5264,8,8,8,0.44,15.9,5.5222
5265,8,8,9,0.44,16.8,5.5744
5266,8,8,10,0.45,17.9,5.638199999999999
5267,8,8,11,0.45,19.0,5.702
5268,8,8,12,0.44,19.6,5.7368
5269,8,8,13,0.44,20.4,5.7832
5270,8,8,14,0.44,20.5,5.789
5271,8,8,15,0.44,20.8,5.8064
5272,8,8,16,0.44,22.1,5.8818
5273,8,8,17,0.44,22.1,5.8818
5274,8,8,18,0.44,21.7,5.858599999999999
5275,8,8,19,0.44,20.7,5.800599999999999
5276,8,8,20,0.44,20.0,5.76
5277,8,8,21,0.44,17.1,5.5918
5278,8,8,22,0.44,15.3,5.4874
5279,8,8,23,0.44,13.9,5.4062
5280,8,8,24,0.43,12.3,5.3134
5281,8,9,1,0.43,11.8,5.2844
5282,8,9,2,0.42,10.3,5.1974
5283,8,9,3,0.42,9.7,5.162599999999999
5284,8,9,4,0.42,9.7,5.162599999999999
5285,8,9,5,0.42,9.0,5.122
5286,8,9,6,0.42,8.6,5.0988
5287,8,9,7,0.44,11.2,5.249599999999999
5288,8,9,8,0.44,13.9,5.4062
5289,8,9,9,0.45,15.7,5.510599999999999
5290,8,9,10,0.46,17.2,5.5976
5291,8,9,11,0.46,18.5,5.673
5292,8,9,12,0.46,19.6,5.7368
5293,8,9,13,0.45,20.3,5.7774
5294,8,9,14,0.45,20.8,5.8064
5295,8,9,15,0.45,20.6,5.7947999999999995
5296,8,9,16,0.45,20.9,5.8122
5297,8,9,17,0.46,20.8,5.8064
5298,8,9,18,0.47,20.3,5.7774
5299,8,9,19,0.47,19.6,5.7368
5300,8,9,20,0.47,18.4,5.667199999999999
5301,8,9,21,0.48,16.9,5.5802
5302,8,9,22,0.47,15.4,5.4932
5303,8,9,23,0.46,13.5,5.383
5304,8,9,24,0.46,13.4,5.3772
5305,8,10,1,0.46,12.1,5.3018
5306,8,10,2,0.45,13.9,5.4062
5307,8,10,3,0.45,10.4,5.2032
5308,8,10,4,0.46,11.4,5.2612
5309,8,10,5,0.45,10.2,5.191599999999999
5310,8,10,6,0.46,10.6,5.214799999999999
5311,8,10,7,0.47,12.0,5.295999999999999
5312,8,10,8,0.48,13.2,5.3656
5313,8,10,9,0.55,14.8,5.458399999999999
5314,8,10,10,0.75,18.0,5.644
5315,8,10,11,0.76,19.6,5.7368
5316,8,10,12,0.73,20.7,5.800599999999999
5317,8,10,13,0.48,21.8,5.8644
5318,8,10,14,0.48,22.2,5.8876
5319,8,10,15,0.48,22.7,5.9166
5320,8,10,16,0.48,22.9,5.9281999999999995
5321,8,10,17,0.72,22.0,5.8759999999999994
5322,8,10,18,0.76,21.9,5.8702
5323,8,10,19,0.76,21.6,5.8528
5324,8,10,20,0.62,20.9,5.8122
5325,8,10,21,0.55,19.2,5.7136
5326,8,10,22,0.48,18.5,5.673
5327,8,10,23,0.46,18.0,5.644
5328,8,10,24,0.46,17.2,5.5976
5329,8,11,1,0.45,17.0,5.585999999999999
5330,8,11,2,0.45,16.3,5.5454
5331,8,11,3,0.44,16.4,5.5512
5332,8,11,4,0.45,15.6,5.5047999999999995
5333,8,11,5,0.44,15.2,5.481599999999999
5334,8,11,6,0.46,15.4,5.4932
5335,8,11,7,0.47,15.1,5.4758
5336,8,11,8,0.48,16.0,5.528
5337,8,11,9,0.49,17.1,5.5918
5338,8,11,10,0.49,17.2,5.5976
5339,8,11,11,0.49,17.3,5.6034
5340,8,11,12,0.49,17.0,5.585999999999999
5341,8,11,13,0.49,16.7,5.5686
5342,8,11,14,0.49,16.8,5.5744
5343,8,11,15,0.49,17.1,5.5918
5344,8,11,16,0.48,16.9,5.5802
5345,8,11,17,0.47,18.7,5.6846
5346,8,11,18,0.47,19.6,5.7368
5347,8,11,19,0.46,19.6,5.7368
5348,8,11,20,0.47,18.5,5.673
5349,8,11,21,0.47,16.8,5.5744
5350,8,11,22,0.46,15.0,5.47
5351,8,11,23,0.45,14.3,5.429399999999999
5352,8,11,24,0.44,14.6,5.4468
5353,8,12,1,0.44,13.6,5.3888
5354,8,12,2,0.44,13.7,5.3946
5355,8,12,3,0.44,13.3,5.3713999999999995
5356,8,12,4,0.44,13.8,5.400399999999999
5357,8,12,5,0.44,13.8,5.400399999999999
5358,8,12,6,0.46,13.8,5.400399999999999
5359,8,12,7,0.48,15.1,5.4758
5360,8,12,8,0.49,15.5,5.499
5361,8,12,9,0.51,16.3,5.5454
5362,8,12,10,0.53,17.3,5.6034
5363,8,12,11,0.53,18.1,5.6498
5364,8,12,12,0.52,18.8,5.6903999999999995
5365,8,12,13,0.51,20.3,5.7774
5366,8,12,14,0.49,21.3,5.8354
5367,8,12,15,0.49,20.9,5.8122
5368,8,12,16,0.48,21.5,5.8469999999999995
5369,8,12,17,0.51,21.0,5.818
5370,8,12,18,0.74,20.7,5.800599999999999
5371,8,12,19,0.53,21.1,5.8238
5372,8,12,20,0.51,19.5,5.731
5373,8,12,21,0.51,17.3,5.6034
5374,8,12,22,0.48,15.6,5.5047999999999995
5375,8,12,23,0.47,14.5,5.441
5376,8,12,24,0.47,14.6,5.4468
5377,8,13,1,0.47,13.9,5.4062
5378,8,13,2,0.46,13.2,5.3656
5379,8,13,3,0.46,11.0,5.2379999999999995
5380,8,13,4,0.46,10.2,5.191599999999999
5381,8,13,5,0.47,8.7,5.1046
5382,8,13,6,0.48,8.2,5.0756
5383,8,13,7,0.76,12.6,5.3308
5384,8,13,8,0.87,14.2,5.4235999999999995
5385,8,13,9,1.04,15.3,5.4874
5386,8,13,10,1.12,16.5,5.5569999999999995
5387,8,13,11,1.12,17.6,5.6208
5388,8,13,12,1.11,18.8,5.6903999999999995
5389,8,13,13,0.96,19.5,5.731
5390,8,13,14,0.88,20.2,5.771599999999999
5391,8,13,15,0.84,21.0,5.818
5392,8,13,16,0.7,21.1,5.8238
5393,8,13,17,0.77,21.4,5.8412
5394,8,13,18,0.77,21.3,5.8354
5395,8,13,19,0.77,20.7,5.800599999999999
5396,8,13,20,0.71,19.8,5.7484
5397,8,13,21,0.57,17.8,5.6324
5398,8,13,22,0.49,14.8,5.458399999999999
5399,8,13,23,0.47,12.4,5.3191999999999995
5400,8,13,24,0.47,11.8,5.2844
5401,8,14,1,0.46,11.7,5.2786
5402,8,14,2,0.46,10.5,5.209
5403,8,14,3,0.45,9.5,5.151
5404,8,14,4,0.45,8.8,5.110399999999999
5405,8,14,5,0.46,6.6,4.982799999999999
5406,8,14,6,0.47,6.1,4.953799999999999
5407,8,14,7,0.49,9.3,5.1394
5408,8,14,8,0.5,12.7,5.3366
5409,8,14,9,0.5,16.0,5.528
5410,8,14,10,0.5,17.7,5.6266
5411,8,14,11,0.5,19.0,5.702
5412,8,14,12,0.5,20.4,5.7832
5413,8,14,13,0.49,21.1,5.8238
5414,8,14,14,0.48,21.6,5.8528
5415,8,14,15,0.48,22.0,5.8759999999999994
5416,8,14,16,0.47,22.1,5.8818
5417,8,14,17,0.47,21.8,5.8644
5418,8,14,18,0.47,21.2,5.829599999999999
5419,8,14,19,0.47,20.0,5.76
5420,8,14,20,0.47,18.3,5.6613999999999995
5421,8,14,21,0.47,16.5,5.5569999999999995
5422,8,14,22,0.47,15.0,5.47
5423,8,14,23,0.46,14.4,5.4352
5424,8,14,24,0.47,13.7,5.3946
5425,8,15,1,0.46,13.0,5.353999999999999
5426,8,15,2,0.46,12.7,5.3366
5427,8,15,3,0.46,12.0,5.295999999999999
5428,8,15,4,0.46,10.6,5.214799999999999
5429,8,15,5,0.47,10.4,5.2032
5430,8,15,6,0.47,12.1,5.3018
5431,8,15,7,0.48,13.7,5.3946
5432,8,15,8,0.49,15.7,5.510599999999999
5433,8,15,9,0.49,17.8,5.6324
5434,8,15,10,0.5,19.4,5.725199999999999
5435,8,15,11,0.5,20.7,5.800599999999999
5436,8,15,12,0.49,21.4,5.8412
5437,8,15,13,0.49,22.4,5.8991999999999996
5438,8,15,14,0.49,22.3,5.8934
5439,8,15,15,0.48,22.6,5.9108
5440,8,15,16,0.48,21.7,5.858599999999999
5441,8,15,17,0.48,21.4,5.8412
5442,8,15,18,0.48,20.9,5.8122
5443,8,15,19,0.48,20.0,5.76
5444,8,15,20,0.48,18.5,5.673
5445,8,15,21,0.48,16.9,5.5802
5446,8,15,22,0.48,15.5,5.499
5447,8,15,23,0.48,14.6,5.4468
5448,8,15,24,0.48,13.9,5.4062
5449,8,16,1,0.47,14.1,5.4178
5450,8,16,2,0.47,13.6,5.3888
5451,8,16,3,0.47,13.4,5.3772
5452,8,16,4,0.47,13.3,5.3713999999999995
5453,8,16,5,0.47,13.1,5.3598
5454,8,16,6,0.47,12.7,5.3366
5455,8,16,7,0.48,13.2,5.3656
5456,8,16,8,0.49,14.2,5.4235999999999995
5457,8,16,9,0.5,16.6,5.562799999999999
5458,8,16,10,0.5,18.8,5.6903999999999995
5459,8,16,11,0.5,19.9,5.754199999999999
5460,8,16,12,0.5,21.4,5.8412
5461,8,16,13,0.49,21.4,5.8412
5462,8,16,14,0.49,21.2,5.829599999999999
5463,8,16,15,0.49,22.0,5.8759999999999994
5464,8,16,16,0.49,21.5,5.8469999999999995
5465,8,16,17,0.49,21.2,5.829599999999999
5466,8,16,18,0.49,20.4,5.7832
5467,8,16,19,0.5,19.2,5.7136
5468,8,16,20,0.5,17.5,5.615
5469,8,16,21,0.5,16.2,5.5396
5470,8,16,22,0.49,15.2,5.481599999999999
5471,8,16,23,0.48,14.5,5.441
5472,8,16,24,0.47,13.3,5.3713999999999995
5473,8,17,1,0.46,12.1,5.3018
5474,8,17,2,0.46,11.6,5.2728
5475,8,17,3,0.46,11.2,5.249599999999999
5476,8,17,4,0.46,10.3,5.1974
5477,8,17,5,0.47,11.8,5.2844
5478,8,17,6,0.48,12.0,5.295999999999999
5479,8,17,7,0.5,13.0,5.353999999999999
5480,8,17,8,0.51,14.8,5.458399999999999
5481,8,17,9,0.51,16.1,5.533799999999999
5482,8,17,10,0.51,17.8,5.6324
5483,8,17,11,0.51,17.8,5.6324
5484,8,17,12,0.51,18.4,5.667199999999999
5485,8,17,13,0.5,18.0,5.644
5486,8,17,14,0.5,18.5,5.673
5487,8,17,15,0.5,18.8,5.6903999999999995
5488,8,17,16,0.49,18.8,5.6903999999999995
5489,8,17,17,0.5,18.5,5.673
5490,8,17,18,0.5,17.4,5.6091999999999995
5491,8,17,19,0.5,16.7,5.5686
5492,8,17,20,0.49,15.9,5.5222
5493,8,17,21,0.49,14.8,5.458399999999999
5494,8,17,22,0.48,13.8,5.400399999999999
5495,8,17,23,0.47,12.9,5.348199999999999
5496,8,17,24,0.47,11.7,5.2786
5497,8,18,1,0.47,11.5,5.2669999999999995
5498,8,18,2,0.46,11.4,5.2612
5499,8,18,3,0.46,11.6,5.2728
5500,8,18,4,0.47,11.2,5.249599999999999
5501,8,18,5,0.47,11.3,5.2554
5502,8,18,6,0.49,11.4,5.2612
5503,8,18,7,0.51,12.4,5.3191999999999995
5504,8,18,8,0.51,14.3,5.429399999999999
5505,8,18,9,0.51,16.5,5.5569999999999995
5506,8,18,10,0.51,18.3,5.6613999999999995
5507,8,18,11,0.51,19.5,5.731
5508,8,18,12,0.51,20.0,5.76
5509,8,18,13,0.51,20.8,5.8064
5510,8,18,14,0.5,21.0,5.818
5511,8,18,15,0.5,21.3,5.8354
5512,8,18,16,0.5,21.3,5.8354
5513,8,18,17,0.51,21.1,5.8238
5514,8,18,18,0.5,20.5,5.789
5515,8,18,19,0.5,19.6,5.7368
5516,8,18,20,0.5,18.1,5.6498
5517,8,18,21,0.51,16.5,5.5569999999999995
5518,8,18,22,0.5,15.3,5.4874
5519,8,18,23,0.49,14.3,5.429399999999999
5520,8,18,24,0.5,13.5,5.383
5521,8,19,1,0.5,12.4,5.3191999999999995
5522,8,19,2,0.5,11.6,5.2728
5523,8,19,3,0.5,11.7,5.2786
5524,8,19,4,0.5,11.5,5.2669999999999995
5525,8,19,5,0.5,11.5,5.2669999999999995
5526,8,19,6,0.54,11.7,5.2786
5527,8,19,7,0.77,12.0,5.295999999999999
5528,8,19,8,0.81,12.8,5.3424
5529,8,19,9,0.81,14.0,5.412
5530,8,19,10,0.81,16.9,5.5802
5531,8,19,11,0.81,18.3,5.6613999999999995
5532,8,19,12,0.79,20.0,5.76
5533,8,19,13,0.78,21.6,5.8528
5534,8,19,14,0.76,21.6,5.8528
5535,8,19,15,0.77,22.3,5.8934
5536,8,19,16,0.77,21.4,5.8412
5537,8,19,17,0.78,20.7,5.800599999999999
5538,8,19,18,0.77,19.7,5.7425999999999995
5539,8,19,19,0.69,18.7,5.6846
5540,8,19,20,0.67,17.4,5.6091999999999995
5541,8,19,21,0.64,15.9,5.5222
5542,8,19,22,0.58,14.5,5.441
5543,8,19,23,0.52,13.4,5.3772
5544,8,19,24,0.57,12.6,5.3308
5545,8,20,1,0.56,12.0,5.295999999999999
5546,8,20,2,0.56,10.9,5.2322
5547,8,20,3,0.56,8.1,5.0698
5548,8,20,4,0.57,7.9,5.058199999999999
5549,8,20,5,0.59,6.6,4.982799999999999
5550,8,20,6,0.7,6.2,4.9596
5551,8,20,7,0.77,6.5,4.976999999999999
5552,8,20,8,0.79,13.1,5.3598
5553,8,20,9,0.8,15.4,5.4932
5554,8,20,10,0.8,17.7,5.6266
5555,8,20,11,0.8,19.3,5.7194
5556,8,20,12,0.78,20.4,5.7832
5557,8,20,13,0.77,21.3,5.8354
5558,8,20,14,0.75,21.8,5.8644
5559,8,20,15,0.75,22.3,5.8934
5560,8,20,16,0.74,22.3,5.8934
5561,8,20,17,0.76,22.4,5.8991999999999996
5562,8,20,18,0.77,22.2,5.8876
