2010,mm,dd,HH,SEK/kWh,C,COP
2607,4,19,15,0.86,8.4,5.087199999999999
2608,4,19,16,0.84,8.1,5.0698
2609,4,19,17,0.84,8.1,5.0698
2610,4,19,18,0.84,7.4,5.0291999999999994
2611,4,19,19,0.84,5.9,4.9422
2612,4,19,20,0.85,2.2,4.7276
2613,4,19,21,0.86,0.8,4.6464
2614,4,19,22,0.85,0.9,4.6522
2615,4,19,23,0.84,0.4,4.6232
2616,4,19,24,0.82,-0.4,4.5767999999999995
2617,4,20,1,0.75,-2.7,4.4434
2618,4,20,2,0.73,-3.4,4.4028
2619,4,20,3,0.71,-2.7,4.4434
2620,4,20,4,0.72,-2.0,4.484
2621,4,20,5,0.76,-1.5,4.513
2622,4,20,6,0.81,-0.8,4.553599999999999
2623,4,20,7,0.83,2.2,4.7276
2624,4,20,8,0.86,4.7,4.872599999999999
2625,4,20,9,0.87,5.8,4.9364
2626,4,20,10,0.87,7.5,5.034999999999999
2627,4,20,11,0.87,7.8,5.0524
2628,4,20,12,0.87,8.7,5.1046
2629,4,20,13,0.86,7.3,5.0234
2630,4,20,14,0.85,6.6,4.982799999999999
2631,4,20,15,0.84,7.9,5.058199999999999
2632,4,20,16,0.84,7.1,5.0118
2633,4,20,17,0.83,6.1,4.953799999999999
2634,4,20,18,0.84,5.1,4.8957999999999995
2635,4,20,19,0.84,4.8,4.878399999999999
2636,4,20,20,0.84,4.2,4.8435999999999995
2637,4,20,21,0.85,3.8,4.820399999999999
2638,4,20,22,0.83,2.8,4.7623999999999995
2639,4,20,23,0.82,2.0,4.715999999999999
2640,4,20,24,0.8,1.9,4.7101999999999995
2641,4,21,1,0.76,1.8,4.7044
2642,4,21,2,0.74,1.5,4.686999999999999
2643,4,21,3,0.71,1.6,4.6928
2644,4,21,4,0.72,1.2,4.6696
2645,4,21,5,0.72,0.5,4.629
2646,4,21,6,0.76,0.3,4.6174
2647,4,21,7,0.81,0.7,4.6406
2648,4,21,8,0.85,1.5,4.686999999999999
2649,4,21,9,0.86,1.6,4.6928
2650,4,21,10,0.85,2.1,4.7218
2651,4,21,11,0.84,2.4,4.739199999999999
2652,4,21,12,0.84,2.0,4.715999999999999
2653,4,21,13,0.83,1.1,4.663799999999999
2654,4,21,14,0.84,1.4,4.6812
2655,4,21,15,0.82,2.1,4.7218
2656,4,21,16,0.82,3.4,4.797199999999999
2657,4,21,17,0.82,2.4,4.739199999999999
2658,4,21,18,0.82,1.9,4.7101999999999995
2659,4,21,19,0.82,1.5,4.686999999999999
2660,4,21,20,0.82,1.2,4.6696
2661,4,21,21,0.83,1.2,4.6696
2662,4,21,22,0.83,1.2,4.6696
2663,4,21,23,0.82,1.0,4.6579999999999995
2664,4,21,24,0.77,0.7,4.6406
2665,4,22,1,0.8,0.4,4.6232
2666,4,22,2,0.79,0.3,4.6174
2667,4,22,3,0.77,0.3,4.6174
2668,4,22,4,0.77,0.3,4.6174
2669,4,22,5,0.79,0.7,4.6406
2670,4,22,6,0.81,0.6,4.634799999999999
2671,4,22,7,0.83,1.2,4.6696
2672,4,22,8,0.85,2.0,4.715999999999999
2673,4,22,9,0.86,3.1,4.7798
2674,4,22,10,0.85,4.3,4.849399999999999
2675,4,22,11,0.85,5.8,4.9364
2676,4,22,12,0.85,5.9,4.9422
2677,4,22,13,0.85,4.8,4.878399999999999
2678,4,22,14,0.85,5.0,4.89
2679,4,22,15,0.82,4.4,4.8552
2680,4,22,16,0.81,4.9,4.8842
2681,4,22,17,0.81,5.1,4.8957999999999995
2682,4,22,18,0.82,5.3,4.9074
2683,4,22,19,0.82,5.6,4.924799999999999
2684,4,22,20,0.82,5.1,4.8957999999999995
2685,4,22,21,0.85,4.6,4.8668
2686,4,22,22,0.83,2.7,4.7566
2687,4,22,23,0.82,1.6,4.6928
2688,4,22,24,0.82,-0.7,4.559399999999999
2689,4,23,1,0.78,1.6,4.6928
2690,4,23,2,0.76,1.4,4.6812
2691,4,23,3,0.76,-1.2,4.530399999999999
2692,4,23,4,0.76,-1.3,4.5245999999999995
2693,4,23,5,0.78,-0.7,4.559399999999999
2694,4,23,6,0.81,0.9,4.6522
2695,4,23,7,0.84,4.0,4.832
2696,4,23,8,0.87,5.3,4.9074
2697,4,23,9,0.91,6.0,4.9479999999999995
2698,4,23,10,0.88,7.6,5.0408
2699,4,23,11,0.87,6.1,4.953799999999999
2700,4,23,12,0.86,5.8,4.9364
2701,4,23,13,0.85,6.3,4.9654
2702,4,23,14,0.83,7.8,5.0524
2703,4,23,15,0.82,3.3,4.791399999999999
2704,4,23,16,0.81,3.9,4.8262
2705,4,23,17,0.81,4.1,4.8378
2706,4,23,18,0.81,3.5,4.803
2707,4,23,19,0.81,3.7,4.8145999999999995
2708,4,23,20,0.8,3.4,4.797199999999999
2709,4,23,21,0.81,2.4,4.739199999999999
2710,4,23,22,0.8,2.7,4.7566
2711,4,23,23,0.79,2.6,4.7508
2712,4,23,24,0.77,2.7,4.7566
2713,4,24,1,0.76,2.1,4.7218
2714,4,24,2,0.71,1.4,4.6812
2715,4,24,3,0.71,1.0,4.6579999999999995
2716,4,24,4,0.69,1.0,4.6579999999999995
2717,4,24,5,0.68,-0.3,4.582599999999999
2718,4,24,6,0.67,1.0,4.6579999999999995
2719,4,24,7,0.68,2.0,4.715999999999999
2720,4,24,8,0.73,3.3,4.791399999999999
2721,4,24,9,0.77,4.8,4.878399999999999
2722,4,24,10,0.8,6.5,4.976999999999999
2723,4,24,11,0.81,7.2,5.0176
2724,4,24,12,0.82,8.2,5.0756
2725,4,24,13,0.81,8.8,5.110399999999999
2726,4,24,14,0.77,9.4,5.1452
2727,4,24,15,0.76,9.5,5.151
2728,4,24,16,0.75,8.0,5.064
2729,4,24,17,0.76,9.1,5.1278
2730,4,24,18,0.77,6.8,4.9944
2731,4,24,19,0.77,6.4,4.9712
2732,4,24,20,0.77,4.2,4.8435999999999995
2733,4,24,21,0.78,3.0,4.774
2734,4,24,22,0.79,1.3,4.6754
2735,4,24,23,0.79,1.2,4.6696
2736,4,24,24,0.76,0.3,4.6174
2737,4,25,1,0.65,-0.3,4.582599999999999
2738,4,25,2,0.71,-1.7,4.501399999999999
2739,4,25,3,0.62,-2.7,4.4434
2740,4,25,4,0.61,-2.1,4.478199999999999
2741,4,25,5,0.59,-3.1,4.4201999999999995
2742,4,25,6,0.57,-0.9,4.5478
2743,4,25,7,0.57,2.8,4.7623999999999995
2744,4,25,8,0.62,6.0,4.9479999999999995
2745,4,25,9,0.67,8.3,5.0813999999999995
2746,4,25,10,0.75,9.8,5.1684
2747,4,25,11,0.77,10.6,5.214799999999999
2748,4,25,12,0.77,11.3,5.2554
2749,4,25,13,0.76,11.4,5.2612
2750,4,25,14,0.75,12.0,5.295999999999999
2751,4,25,15,0.73,11.1,5.243799999999999
2752,4,25,16,0.73,11.3,5.2554
2753,4,25,17,0.75,10.6,5.214799999999999
2754,4,25,18,0.76,10.3,5.1974
2755,4,25,19,0.77,8.8,5.110399999999999
2756,4,25,20,0.78,8.8,5.110399999999999
2757,4,25,21,0.8,7.8,5.0524
2758,4,25,22,0.81,4.0,4.832
2759,4,25,23,0.8,2.5,4.744999999999999
2760,4,25,24,0.73,3.0,4.774
2761,4,26,1,0.75,4.1,4.8378
2762,4,26,2,0.66,2.7,4.7566
2763,4,26,3,0.63,3.3,4.791399999999999
2764,4,26,4,0.69,2.2,4.7276
2765,4,26,5,0.75,0.7,4.6406
2766,4,26,6,0.79,4.4,4.8552
2767,4,26,7,0.83,7.1,5.0118
2768,4,26,8,0.86,9.5,5.151
2769,4,26,9,0.87,11.5,5.2669999999999995
2770,4,26,10,0.87,13.6,5.3888
2771,4,26,11,0.87,14.7,5.4525999999999994
2772,4,26,12,0.87,15.8,5.5164
2773,4,26,13,0.86,16.5,5.5569999999999995
2774,4,26,14,0.86,17.0,5.585999999999999
2775,4,26,15,0.85,16.6,5.562799999999999
2776,4,26,16,0.82,16.7,5.5686
2777,4,26,17,0.79,15.9,5.5222
2778,4,26,18,0.78,14.2,5.4235999999999995
2779,4,26,19,0.79,12.8,5.3424
2780,4,26,20,0.8,11.7,5.2786
2781,4,26,21,0.82,11.2,5.249599999999999
2782,4,26,22,0.82,10.3,5.1974
2783,4,26,23,0.81,9.8,5.1684
2784,4,26,24,0.77,9.2,5.1335999999999995
2785,4,27,1,0.74,8.1,5.0698
2786,4,27,2,0.67,7.8,5.0524
2787,4,27,3,0.59,8.9,5.116199999999999
2788,4,27,4,0.59,8.3,5.0813999999999995
2789,4,27,5,0.62,7.4,5.0291999999999994
2790,4,27,6,0.69,7.9,5.058199999999999
2791,4,27,7,0.78,9.0,5.122
2792,4,27,8,0.83,9.7,5.162599999999999
2793,4,27,9,0.87,10.1,5.1857999999999995
2794,4,27,10,0.87,10.8,5.2264
2795,4,27,11,0.87,10.8,5.2264
2796,4,27,12,0.86,11.3,5.2554
2797,4,27,13,0.85,12.6,5.3308
2798,4,27,14,0.84,13.5,5.383
2799,4,27,15,0.84,14.4,5.4352
2800,4,27,16,0.81,14.3,5.429399999999999
2801,4,27,17,0.79,15.1,5.4758
2802,4,27,18,0.79,14.4,5.4352
2803,4,27,19,0.81,13.0,5.353999999999999
2804,4,27,20,0.81,11.7,5.2786
2805,4,27,21,0.82,11.2,5.249599999999999
2806,4,27,22,0.83,9.5,5.151
2807,4,27,23,0.81,7.5,5.034999999999999
2808,4,27,24,0.76,5.8,4.9364
2809,4,28,1,0.76,5.2,4.901599999999999
2810,4,28,2,0.74,4.8,4.878399999999999
2811,4,28,3,0.74,4.4,4.8552
2812,4,28,4,0.74,4.4,4.8552
2813,4,28,5,0.75,4.5,4.861
2814,4,28,6,0.78,4.5,4.861
2815,4,28,7,0.81,4.5,4.861
2816,4,28,8,0.87,5.2,4.901599999999999
2817,4,28,9,0.87,5.9,4.9422
2818,4,28,10,0.87,6.3,4.9654
2819,4,28,11,0.87,7.2,5.0176
2820,4,28,12,0.87,8.7,5.1046
2821,4,28,13,0.87,8.9,5.116199999999999
2822,4,28,14,0.86,8.6,5.0988
2823,4,28,15,0.86,9.6,5.1568
2824,4,28,16,0.84,10.2,5.191599999999999
2825,4,28,17,0.83,9.7,5.162599999999999
2826,4,28,18,0.84,9.3,5.1394
2827,4,28,19,0.84,8.8,5.110399999999999
2828,4,28,20,0.84,8.6,5.0988
2829,4,28,21,0.85,8.5,5.093
2830,4,28,22,0.85,8.8,5.110399999999999
2831,4,28,23,0.81,8.9,5.116199999999999
2832,4,28,24,0.76,9.0,5.122
2833,4,29,1,0.71,9.2,5.1335999999999995
2834,4,29,2,0.71,9.3,5.1394
2835,4,29,3,0.67,9.1,5.1278
2836,4,29,4,0.66,9.2,5.1335999999999995
2837,4,29,5,0.69,9.2,5.1335999999999995
2838,4,29,6,0.74,9.5,5.151
2839,4,29,7,0.78,9.7,5.162599999999999
2840,4,29,8,0.84,10.7,5.220599999999999
2841,4,29,9,0.86,12.9,5.348199999999999
2842,4,29,10,0.87,15.3,5.4874
2843,4,29,11,0.87,15.8,5.5164
2844,4,29,12,0.88,17.3,5.6034
2845,4,29,13,0.88,17.7,5.6266
2846,4,29,14,0.88,17.7,5.6266
2847,4,29,15,0.86,17.1,5.5918
2848,4,29,16,0.83,16.8,5.5744
2849,4,29,17,0.81,17.1,5.5918
2850,4,29,18,0.8,17.0,5.585999999999999
2851,4,29,19,0.81,16.3,5.5454
2852,4,29,20,0.8,15.1,5.4758
2853,4,29,21,0.85,14.1,5.4178
2854,4,29,22,0.83,13.3,5.3713999999999995
2855,4,29,23,0.81,12.5,5.324999999999999
2856,4,29,24,0.75,11.3,5.2554
2857,4,30,1,0.72,10.4,5.2032
2858,4,30,2,0.69,8.1,5.0698
2859,4,30,3,0.64,8.7,5.1046
2860,4,30,4,0.62,8.5,5.093
2861,4,30,5,0.7,9.2,5.1335999999999995
2862,4,30,6,0.72,9.7,5.162599999999999
2863,4,30,7,0.78,11.0,5.2379999999999995
2864,4,30,8,0.83,12.3,5.3134
2865,4,30,9,0.85,12.5,5.324999999999999
2866,4,30,10,0.86,14.1,5.4178
2867,4,30,11,0.85,14.0,5.412
2868,4,30,12,0.85,15.1,5.4758
2869,4,30,13,0.86,16.1,5.533799999999999
2870,4,30,14,0.83,14.6,5.4468
2871,4,30,15,0.79,13.8,5.400399999999999
2872,4,30,16,0.78,13.4,5.3772
2873,4,30,17,0.76,11.7,5.2786
2874,4,30,18,0.77,11.6,5.2728
2875,4,30,19,0.77,11.4,5.2612
2876,4,30,20,0.77,10.6,5.214799999999999
2877,4,30,21,0.78,10.3,5.1974
2878,4,30,22,0.79,11.1,5.243799999999999
2879,4,30,23,0.79,11.0,5.2379999999999995
2880,4,30,24,0.72,10.7,5.220599999999999
2881,5,1,1,0.74,9.7,5.162599999999999
2882,5,1,2,0.73,9.0,5.122
2883,5,1,3,0.64,8.9,5.116199999999999
2884,5,1,4,0.58,8.7,5.1046
2885,5,1,5,0.55,7.7,5.0466
2886,5,1,6,0.56,7.6,5.0408
2887,5,1,7,0.54,8.1,5.0698
2888,5,1,8,0.58,8.1,5.0698
2889,5,1,9,0.65,8.7,5.1046
2890,5,1,10,0.69,9.1,5.1278
2891,5,1,11,0.7,9.5,5.151
2892,5,1,12,0.72,10.8,5.2264
2893,5,1,13,0.72,11.6,5.2728
2894,5,1,14,0.69,11.5,5.2669999999999995
2895,5,1,15,0.69,11.7,5.2786
2896,5,1,16,0.69,11.5,5.2669999999999995
2897,5,1,17,0.7,11.2,5.249599999999999
2898,5,1,18,0.73,10.9,5.2322
2899,5,1,19,0.73,8.8,5.110399999999999
2900,5,1,20,0.73,8.6,5.0988
2901,5,1,21,0.72,6.8,4.9944
2902,5,1,22,0.78,5.6,4.924799999999999
2903,5,1,23,0.79,5.0,4.89
2904,5,1,24,0.75,4.9,4.8842
2905,5,2,1,0.76,4.1,4.8378
2906,5,2,2,0.72,3.1,4.7798
2907,5,2,3,0.72,1.7,4.6986
2908,5,2,4,0.72,0.7,4.6406
2909,5,2,5,0.7,1.1,4.663799999999999
2910,5,2,6,0.69,2.9,4.768199999999999
2911,5,2,7,0.62,4.1,4.8378
2912,5,2,8,0.68,5.3,4.9074
2913,5,2,9,0.71,6.4,4.9712
2914,5,2,10,0.77,7.2,5.0176
2915,5,2,11,0.79,8.1,5.0698
2916,5,2,12,0.83,8.3,5.0813999999999995
2917,5,2,13,0.82,9.0,5.122
2918,5,2,14,0.76,10.0,5.18
2919,5,2,15,0.75,9.7,5.162599999999999
2920,5,2,16,0.75,10.0,5.18
2921,5,2,17,0.77,10.0,5.18
2922,5,2,18,0.79,8.9,5.116199999999999
2923,5,2,19,0.8,8.1,5.0698
2924,5,2,20,0.8,6.8,4.9944
2925,5,2,21,0.82,4.2,4.8435999999999995
2926,5,2,22,0.85,2.7,4.7566
2927,5,2,23,0.84,0.3,4.6174
2928,5,2,24,0.79,-0.6,4.5652
2929,5,3,1,0.83,-2.2,4.4723999999999995
2930,5,3,2,0.83,-1.5,4.513
2931,5,3,3,0.83,-2.6,4.449199999999999
2932,5,3,4,0.83,-3.0,4.425999999999999
2933,5,3,5,0.83,-2.7,4.4434
2934,5,3,6,0.84,0.1,4.6057999999999995
2935,5,3,7,0.88,5.4,4.9132
2936,5,3,8,0.9,8.1,5.0698
2937,5,3,9,0.91,10.2,5.191599999999999
2938,5,3,10,0.91,11.7,5.2786
2939,5,3,11,0.91,12.0,5.295999999999999
2940,5,3,12,0.91,11.9,5.2902
2941,5,3,13,0.91,11.4,5.2612
2942,5,3,14,0.91,11.4,5.2612
2943,5,3,15,0.89,11.4,5.2612
2944,5,3,16,0.88,11.4,5.2612
2945,5,3,17,0.87,11.0,5.2379999999999995
2946,5,3,18,0.87,9.9,5.1742
2947,5,3,19,0.86,8.8,5.110399999999999
2948,5,3,20,0.86,7.2,5.0176
2949,5,3,21,0.88,6.2,4.9596
2950,5,3,22,0.88,4.3,4.849399999999999
2951,5,3,23,0.87,5.0,4.89
2952,5,3,24,0.85,3.1,4.7798
2953,5,4,1,0.83,3.1,4.7798
2954,5,4,2,0.83,2.6,4.7508
2955,5,4,3,0.83,2.6,4.7508
2956,5,4,4,0.82,1.9,4.7101999999999995
2957,5,4,5,0.82,2.7,4.7566
2958,5,4,6,0.85,3.9,4.8262
2959,5,4,7,0.86,6.6,4.982799999999999
2960,5,4,8,0.87,8.1,5.0698
2961,5,4,9,0.89,9.3,5.1394
2962,5,4,10,0.9,10.4,5.2032
2963,5,4,11,0.9,7.8,5.0524
2964,5,4,12,0.91,8.8,5.110399999999999
2965,5,4,13,0.89,8.7,5.1046
2966,5,4,14,0.89,7.6,5.0408
2967,5,4,15,0.87,6.4,4.9712
2968,5,4,16,0.86,7.3,5.0234
2969,5,4,17,0.86,7.1,5.0118
2970,5,4,18,0.86,6.6,4.982799999999999
2971,5,4,19,0.86,6.1,4.953799999999999
2972,5,4,20,0.86,5.4,4.9132
2973,5,4,21,0.86,5.2,4.901599999999999
2974,5,4,22,0.86,5.4,4.9132
2975,5,4,23,0.85,4.9,4.8842
2976,5,4,24,0.8,4.8,4.878399999999999
2977,5,5,1,0.77,3.6,4.8088
2978,5,5,2,0.76,3.5,4.803
2979,5,5,3,0.76,3.6,4.8088
2980,5,5,4,0.76,3.6,4.8088
2981,5,5,5,0.78,3.7,4.8145999999999995
2982,5,5,6,0.83,3.5,4.803
2983,5,5,7,0.87,3.8,4.820399999999999
2984,5,5,8,0.88,4.9,4.8842
2985,5,5,9,0.91,6.2,4.9596
2986,5,5,10,0.91,7.5,5.034999999999999
2987,5,5,11,0.91,8.8,5.110399999999999
2988,5,5,12,0.89,8.2,5.0756
2989,5,5,13,0.88,10.0,5.18
2990,5,5,14,0.88,10.5,5.209
2991,5,5,15,0.88,10.4,5.2032
2992,5,5,16,0.87,9.8,5.1684
2993,5,5,17,0.86,9.3,5.1394
2994,5,5,18,0.86,9.1,5.1278
2995,5,5,19,0.86,8.8,5.110399999999999
2996,5,5,20,0.86,6.2,4.9596
2997,5,5,21,0.85,5.0,4.89
2998,5,5,22,0.87,3.9,4.8262
2999,5,5,23,0.83,2.6,4.7508
3000,5,5,24,0.82,2.6,4.7508
3001,5,6,1,0.81,1.3,4.6754
3002,5,6,2,0.78,0.6,4.634799999999999
3003,5,6,3,0.76,-0.6,4.5652
3004,5,6,4,0.76,-1.7,4.501399999999999
3005,5,6,5,0.78,2.2,4.7276
3006,5,6,6,0.84,3.3,4.791399999999999
3007,5,6,7,0.87,5.3,4.9074
3008,5,6,8,0.89,6.4,4.9712
3009,5,6,9,0.91,6.1,4.953799999999999
3010,5,6,10,0.91,7.5,5.034999999999999
3011,5,6,11,0.91,8.4,5.087199999999999
3012,5,6,12,0.9,8.5,5.093
3013,5,6,13,0.88,9.2,5.1335999999999995
3014,5,6,14,0.88,9.0,5.122
3015,5,6,15,0.87,9.4,5.1452
3016,5,6,16,0.86,9.1,5.1278
3017,5,6,17,0.85,8.4,5.087199999999999
3018,5,6,18,0.85,7.4,5.0291999999999994
3019,5,6,19,0.84,6.6,4.982799999999999
3020,5,6,20,0.82,5.4,4.9132
3021,5,6,21,0.81,4.8,4.878399999999999
3022,5,6,22,0.83,4.5,4.861
3023,5,6,23,0.81,4.6,4.8668
3024,5,6,24,0.76,4.7,4.872599999999999
3025,5,7,1,0.73,4.7,4.872599999999999
3026,5,7,2,0.73,5.2,4.901599999999999
3027,5,7,3,0.7,5.5,4.919
3028,5,7,4,0.7,5.5,4.919
3029,5,7,5,0.72,5.4,4.9132
3030,5,7,6,0.76,6.0,4.9479999999999995
3031,5,7,7,0.85,6.7,4.9886
3032,5,7,8,0.88,7.8,5.0524
3033,5,7,9,0.89,8.8,5.110399999999999
3034,5,7,10,0.89,9.4,5.1452
3035,5,7,11,0.89,9.4,5.1452
3036,5,7,12,0.88,10.0,5.18
3037,5,7,13,0.88,10.3,5.1974
3038,5,7,14,0.88,10.3,5.1974
3039,5,7,15,0.88,9.8,5.1684
3040,5,7,16,0.84,9.6,5.1568
3041,5,7,17,0.79,9.4,5.1452
3042,5,7,18,0.79,9.0,5.122
3043,5,7,19,0.79,8.3,5.0813999999999995
3044,5,7,20,0.79,7.9,5.058199999999999
3045,5,7,21,0.8,7.3,5.0234
3046,5,7,22,0.8,7.1,5.0118
3047,5,7,23,0.82,7.0,5.005999999999999
3048,5,7,24,0.82,6.4,4.9712
3049,5,8,1,0.85,5.8,4.9364
3050,5,8,2,0.79,4.9,4.8842
3051,5,8,3,0.76,4.6,4.8668
3052,5,8,4,0.76,4.1,4.8378
3053,5,8,5,0.74,3.9,4.8262
3054,5,8,6,0.74,3.8,4.820399999999999
3055,5,8,7,0.75,4.0,4.832
3056,5,8,8,0.79,4.4,4.8552
3057,5,8,9,0.81,4.9,4.8842
3058,5,8,10,0.81,4.8,4.878399999999999
3059,5,8,11,0.82,5.2,4.901599999999999
3060,5,8,12,0.81,5.2,4.901599999999999
3061,5,8,13,0.8,5.9,4.9422
3062,5,8,14,0.81,5.8,4.9364
3063,5,8,15,0.8,5.4,4.9132
3064,5,8,16,0.79,5.1,4.8957999999999995
3065,5,8,17,0.8,4.7,4.872599999999999
3066,5,8,18,0.84,4.5,4.861
3067,5,8,19,0.84,4.3,4.849399999999999
3068,5,8,20,0.83,4.1,4.8378
3069,5,8,21,0.83,4.0,4.832
3070,5,8,22,0.86,3.6,4.8088
3071,5,8,23,0.85,3.5,4.803
3072,5,8,24,0.88,3.1,4.7798
3073,5,9,1,0.82,3.2,4.7856
3074,5,9,2,0.82,3.5,4.803
3075,5,9,3,0.81,3.4,4.797199999999999
3076,5,9,4,0.8,3.6,4.8088
3077,5,9,5,0.79,3.8,4.820399999999999
3078,5,9,6,0.76,4.2,4.8435999999999995
3079,5,9,7,0.77,4.8,4.878399999999999
3080,5,9,8,0.8,5.3,4.9074
3081,5,9,9,0.82,5.8,4.9364
3082,5,9,10,0.83,6.6,4.982799999999999
3083,5,9,11,0.84,7.4,5.0291999999999994
3084,5,9,12,0.84,7.9,5.058199999999999
3085,5,9,13,0.84,8.4,5.087199999999999
3086,5,9,14,0.81,9.0,5.122
3087,5,9,15,0.82,9.3,5.1394
3088,5,9,16,0.8,9.5,5.151
3089,5,9,17,0.8,8.5,5.093
3090,5,9,18,0.82,8.0,5.064
3091,5,9,19,0.82,7.9,5.058199999999999
3092,5,9,20,0.84,7.1,5.0118
3093,5,9,21,0.86,6.3,4.9654
3094,5,9,22,0.87,5.8,4.9364
3095,5,9,23,0.88,5.7,4.9306
3096,5,9,24,0.83,5.6,4.924799999999999
3097,5,10,1,0.86,5.6,4.924799999999999
3098,5,10,2,0.82,5.7,4.9306
3099,5,10,3,0.8,5.7,4.9306
3100,5,10,4,0.82,5.7,4.9306
3101,5,10,5,0.83,5.9,4.9422
3102,5,10,6,0.87,6.4,4.9712
3103,5,10,7,0.89,6.1,4.953799999999999
3104,5,10,8,0.89,8.1,5.0698
3105,5,10,9,0.95,8.0,5.064
3106,5,10,10,0.97,8.5,5.093
3107,5,10,11,0.96,9.3,5.1394
3108,5,10,12,0.93,9.9,5.1742
3109,5,10,13,0.92,11.6,5.2728
3110,5,10,14,0.92,11.0,5.2379999999999995
3111,5,10,15,0.95,11.9,5.2902
3112,5,10,16,0.92,11.8,5.2844
3113,5,10,17,0.9,10.9,5.2322
3114,5,10,18,0.89,10.0,5.18
3115,5,10,19,0.89,8.9,5.116199999999999
3116,5,10,20,0.88,7.4,5.0291999999999994
3117,5,10,21,0.89,5.2,4.901599999999999
3118,5,10,22,0.9,3.9,4.8262
3119,5,10,23,0.89,2.7,4.7566
3120,5,10,24,0.88,1.6,4.6928
3121,5,11,1,0.84,0.8,4.6464
3122,5,11,2,0.81,1.3,4.6754
3123,5,11,3,0.8,-0.3,4.582599999999999
3124,5,11,4,0.79,-2.2,4.4723999999999995
3125,5,11,5,0.8,-1.3,4.5245999999999995
3126,5,11,6,0.86,2.0,4.715999999999999
3127,5,11,7,0.88,4.4,4.8552
3128,5,11,8,0.91,6.2,4.9596
3129,5,11,9,0.93,7.9,5.058199999999999
3130,5,11,10,0.92,9.2,5.1335999999999995
3131,5,11,11,0.92,10.7,5.220599999999999
3132,5,11,12,0.92,10.5,5.209
3133,5,11,13,0.91,12.1,5.3018
3134,5,11,14,0.9,12.7,5.3366
3135,5,11,15,0.9,12.6,5.3308
3136,5,11,16,0.9,10.8,5.2264
3137,5,11,17,0.89,10.9,5.2322
3138,5,11,18,0.89,10.5,5.209
3139,5,11,19,0.89,9.8,5.1684
3140,5,11,20,0.86,9.4,5.1452
3141,5,11,21,0.88,8.8,5.110399999999999
3142,5,11,22,0.87,7.2,5.0176
3143,5,11,23,0.85,5.7,4.9306
3144,5,11,24,0.77,2.7,4.7566
3145,5,12,1,0.83,2.1,4.7218
3146,5,12,2,0.78,1.6,4.6928
3147,5,12,3,0.76,0.5,4.629
3148,5,12,4,0.73,-0.5,4.571
3149,5,12,5,0.73,0.3,4.6174
3150,5,12,6,0.77,0.3,4.6174
3151,5,12,7,0.85,9.1,5.1278
3152,5,12,8,0.89,10.2,5.191599999999999
3153,5,12,9,0.9,11.0,5.2379999999999995
3154,5,12,10,0.91,12.1,5.3018
3155,5,12,11,0.9,12.3,5.3134
3156,5,12,12,0.91,11.9,5.2902
3157,5,12,13,0.9,11.4,5.2612
3158,5,12,14,0.9,12.6,5.3308
3159,5,12,15,0.89,12.5,5.324999999999999
3160,5,12,16,0.87,11.7,5.2786
3161,5,12,17,0.87,9.8,5.1684
3162,5,12,18,0.87,9.7,5.162599999999999
3163,5,12,19,0.87,9.1,5.1278
3164,5,12,20,0.87,8.7,5.1046
3165,5,12,21,0.87,6.9,5.0001999999999995
3166,5,12,22,0.87,6.3,4.9654
3167,5,12,23,0.86,6.4,4.9712
3168,5,12,24,0.85,6.8,4.9944
3169,5,13,1,0.84,6.9,5.0001999999999995
3170,5,13,2,0.79,7.1,5.0118
3171,5,13,3,0.77,7.1,5.0118
3172,5,13,4,0.76,7.1,5.0118
3173,5,13,5,0.74,7.2,5.0176
3174,5,13,6,0.72,7.5,5.034999999999999
3175,5,13,7,0.73,7.8,5.0524
3176,5,13,8,0.76,8.1,5.0698
3177,5,13,9,0.79,8.9,5.116199999999999
3178,5,13,10,0.84,9.3,5.1394
3179,5,13,11,0.85,9.5,5.151
3180,5,13,12,0.85,9.6,5.1568
3181,5,13,13,0.85,10.2,5.191599999999999
3182,5,13,14,0.8,10.4,5.2032
3183,5,13,15,0.79,10.8,5.2264
3184,5,13,16,0.78,11.0,5.2379999999999995
3185,5,13,17,0.78,11.3,5.2554
3186,5,13,18,0.78,11.0,5.2379999999999995
3187,5,13,19,0.82,11.1,5.243799999999999
3188,5,13,20,0.83,11.1,5.243799999999999
3189,5,13,21,0.81,10.7,5.220599999999999
3190,5,13,22,0.81,10.4,5.2032
3191,5,13,23,0.79,10.1,5.1857999999999995
3192,5,13,24,0.76,10.1,5.1857999999999995
3193,5,14,1,0.78,9.8,5.1684
3194,5,14,2,0.75,9.5,5.151
3195,5,14,3,0.7,9.4,5.1452
3196,5,14,4,0.62,9.3,5.1394
3197,5,14,5,0.6,9.2,5.1335999999999995
3198,5,14,6,0.73,8.9,5.116199999999999
3199,5,14,7,0.79,8.9,5.116199999999999
3200,5,14,8,0.85,9.3,5.1394
3201,5,14,9,0.86,9.9,5.1742
3202,5,14,10,0.87,10.3,5.1974
3203,5,14,11,0.87,10.2,5.191599999999999
3204,5,14,12,0.86,9.9,5.1742
3205,5,14,13,0.86,10.9,5.2322
3206,5,14,14,0.86,12.0,5.295999999999999
3207,5,14,15,0.85,12.9,5.348199999999999
3208,5,14,16,0.85,13.1,5.3598
3209,5,14,17,0.84,11.9,5.2902
