2013,mm,dd,HH,SEK/kWh,C,COP
598,1,25,22,0.73,-11.1,3.9561999999999995
599,1,25,23,0.72,-10.3,4.002599999999999
600,1,25,24,0.71,-9.3,4.060599999999999
601,1,26,1,0.7,-9.0,4.077999999999999
602,1,26,2,0.7,-8.5,4.106999999999999
603,1,26,3,0.69,-6.1,4.2462
604,1,26,4,0.7,-5.2,4.2984
605,1,26,5,0.7,-5.4,4.2867999999999995
606,1,26,6,0.91,-5.0,4.31
607,1,26,7,0.91,-5.0,4.31
608,1,26,8,0.91,-5.2,4.2984
609,1,26,9,0.91,-5.3,4.292599999999999
610,1,26,10,0.92,-5.5,4.281
611,1,26,11,0.93,-5.1,4.3042
612,1,26,12,0.93,-4.9,4.315799999999999
613,1,26,13,0.92,-4.0,4.367999999999999
614,1,26,14,0.92,-3.7,4.3854
615,1,26,15,0.92,-3.9,4.373799999999999
616,1,26,16,0.92,-4.2,4.3564
617,1,26,17,0.93,-5.2,4.2984
618,1,26,18,0.94,-5.1,4.3042
619,1,26,19,0.94,-5.5,4.281
620,1,26,20,0.93,-5.4,4.2867999999999995
621,1,26,21,0.92,-5.7,4.269399999999999
622,1,26,22,0.91,-5.6,4.2752
623,1,26,23,0.7,-6.0,4.252
624,1,26,24,0.69,-5.8,4.263599999999999
625,1,27,1,0.69,-5.4,4.2867999999999995
626,1,27,2,0.69,-5.2,4.2984
627,1,27,3,0.68,-5.3,4.292599999999999
628,1,27,4,0.68,-5.2,4.2984
629,1,27,5,0.68,-5.2,4.2984
630,1,27,6,0.9,-5.0,4.31
631,1,27,7,0.9,-4.9,4.315799999999999
632,1,27,8,0.9,-4.7,4.3274
633,1,27,9,0.9,-4.7,4.3274
634,1,27,10,0.91,-4.4,4.344799999999999
635,1,27,11,0.91,-4.2,4.3564
636,1,27,12,0.92,-3.9,4.373799999999999
637,1,27,13,0.91,-3.5,4.396999999999999
638,1,27,14,0.91,-2.9,4.4318
639,1,27,15,0.91,-2.4,4.4608
640,1,27,16,0.91,-2.2,4.4723999999999995
641,1,27,17,0.92,-1.9,4.4898
642,1,27,18,0.92,-1.5,4.513
643,1,27,19,0.93,-1.2,4.530399999999999
644,1,27,20,0.92,-1.0,4.542
645,1,27,21,0.91,-1.0,4.542
646,1,27,22,0.9,-1.2,4.530399999999999
647,1,27,23,0.69,-1.0,4.542
648,1,27,24,0.68,-0.5,4.571
649,1,28,1,0.68,-0.3,4.582599999999999
650,1,28,2,0.67,0.4,4.6232
651,1,28,3,0.68,0.8,4.6464
652,1,28,4,0.69,0.4,4.6232
653,1,28,5,0.69,1.0,4.6579999999999995
654,1,28,6,0.9,1.2,4.6696
655,1,28,7,0.92,1.3,4.6754
656,1,28,8,0.94,1.3,4.6754
657,1,28,9,0.94,1.7,4.6986
658,1,28,10,0.94,2.3,4.7334
659,1,28,11,0.94,2.3,4.7334
660,1,28,12,0.94,2.8,4.7623999999999995
661,1,28,13,0.93,2.7,4.7566
662,1,28,14,0.93,2.7,4.7566
663,1,28,15,0.93,2.9,4.768199999999999
664,1,28,16,0.93,2.8,4.7623999999999995
665,1,28,17,0.94,2.4,4.739199999999999
666,1,28,18,0.94,2.3,4.7334
667,1,28,19,0.94,2.2,4.7276
668,1,28,20,0.93,1.5,4.686999999999999
669,1,28,21,0.92,1.7,4.6986
670,1,28,22,0.91,1.6,4.6928
671,1,28,23,0.68,1.7,4.6986
672,1,28,24,0.68,1.5,4.686999999999999
673,1,29,1,0.65,1.6,4.6928
674,1,29,2,0.65,1.2,4.6696
675,1,29,3,0.66,0.9,4.6522
676,1,29,4,0.67,1.0,4.6579999999999995
677,1,29,5,0.67,1.3,4.6754
678,1,29,6,0.9,1.2,4.6696
679,1,29,7,0.91,0.9,4.6522
680,1,29,8,0.92,0.8,4.6464
681,1,29,9,0.92,0.7,4.6406
682,1,29,10,0.92,1.0,4.6579999999999995
683,1,29,11,0.92,1.5,4.686999999999999
684,1,29,12,0.93,1.6,4.6928
685,1,29,13,0.93,1.9,4.7101999999999995
686,1,29,14,0.93,1.9,4.7101999999999995
687,1,29,15,0.93,1.7,4.6986
688,1,29,16,0.94,1.1,4.663799999999999
689,1,29,17,0.94,1.2,4.6696
690,1,29,18,0.96,1.2,4.6696
691,1,29,19,0.94,1.3,4.6754
692,1,29,20,0.94,1.6,4.6928
693,1,29,21,0.93,2.1,4.7218
694,1,29,22,0.92,2.0,4.715999999999999
695,1,29,23,0.7,1.9,4.7101999999999995
696,1,29,24,0.67,2.3,4.7334
697,1,30,1,0.66,2.2,4.7276
698,1,30,2,0.65,2.3,4.7334
699,1,30,3,0.64,2.3,4.7334
700,1,30,4,0.66,2.4,4.739199999999999
701,1,30,5,0.66,2.7,4.7566
702,1,30,6,0.89,2.6,4.7508
703,1,30,7,0.9,2.3,4.7334
704,1,30,8,0.92,3.0,4.774
705,1,30,9,0.92,3.0,4.774
706,1,30,10,0.92,3.0,4.774
707,1,30,11,0.92,3.9,4.8262
708,1,30,12,0.92,4.5,4.861
709,1,30,13,0.91,4.8,4.878399999999999
710,1,30,14,0.91,4.8,4.878399999999999
711,1,30,15,0.91,5.0,4.89
712,1,30,16,0.91,4.6,4.8668
713,1,30,17,0.91,4.2,4.8435999999999995
714,1,30,18,0.92,4.7,4.872599999999999
715,1,30,19,0.91,4.0,4.832
716,1,30,20,0.91,3.6,4.8088
717,1,30,21,0.91,3.5,4.803
718,1,30,22,0.89,3.4,4.797199999999999
719,1,30,23,0.67,3.9,4.8262
720,1,30,24,0.65,4.1,4.8378
721,1,31,1,0.64,3.8,4.820399999999999
722,1,31,2,0.63,3.1,4.7798
723,1,31,3,0.63,3.3,4.791399999999999
724,1,31,4,0.65,3.2,4.7856
725,1,31,5,0.67,3.2,4.7856
726,1,31,6,0.68,3.2,4.7856
727,1,31,7,0.69,3.0,4.774
728,1,31,8,0.7,2.3,4.7334
729,1,31,9,0.7,2.5,4.744999999999999
730,1,31,10,0.7,3.0,4.774
731,1,31,11,0.7,3.1,4.7798
732,1,31,12,0.69,3.0,4.774
733,1,31,13,0.69,2.8,4.7623999999999995
734,1,31,14,0.69,2.7,4.7566
735,1,31,15,0.7,2.2,4.7276
736,1,31,16,0.7,1.3,4.6754
737,1,31,17,0.7,0.6,4.634799999999999
738,1,31,18,0.71,0.2,4.611599999999999
739,1,31,19,0.71,-0.3,4.582599999999999
740,1,31,20,0.7,-0.7,4.559399999999999
741,1,31,21,0.7,-1.0,4.542
742,1,31,22,0.7,-1.0,4.542
743,1,31,23,0.69,-2.0,4.484
744,1,31,24,0.68,-2.5,4.455
745,2,1,1,0.67,-1.9,4.4898
746,2,1,2,0.67,-1.7,4.501399999999999
747,2,1,3,0.67,-3.0,4.425999999999999
748,2,1,4,0.68,-4.3,4.3506
749,2,1,5,0.68,-3.5,4.396999999999999
750,2,1,6,0.69,-4.3,4.3506
751,2,1,7,0.7,-4.3,4.3506
752,2,1,8,0.71,-4.6,4.3332
753,2,1,9,0.73,-4.3,4.3506
754,2,1,10,0.74,-3.0,4.425999999999999
755,2,1,11,0.75,-0.1,4.5942
756,2,1,12,0.74,0.6,4.634799999999999
757,2,1,13,0.73,0.8,4.6464
758,2,1,14,0.72,0.9,4.6522
759,2,1,15,0.72,0.5,4.629
760,2,1,16,0.72,-0.1,4.5942
761,2,1,17,0.73,-2.4,4.4608
762,2,1,18,0.76,-2.8,4.4376
763,2,1,19,0.74,-4.2,4.3564
764,2,1,20,0.72,-4.3,4.3506
765,2,1,21,0.71,-4.4,4.344799999999999
766,2,1,22,0.71,-4.5,4.3389999999999995
767,2,1,23,0.71,-4.5,4.3389999999999995
768,2,1,24,0.7,-4.4,4.344799999999999
769,2,2,1,0.7,-4.2,4.3564
770,2,2,2,0.69,-3.9,4.373799999999999
771,2,2,3,0.67,-3.5,4.396999999999999
772,2,2,4,0.67,-3.9,4.373799999999999
773,2,2,5,0.67,-4.0,4.367999999999999
774,2,2,6,0.89,-4.2,4.3564
775,2,2,7,0.89,-4.3,4.3506
776,2,2,8,0.9,-4.6,4.3332
777,2,2,9,0.91,-4.8,4.3216
778,2,2,10,0.92,-4.7,4.3274
779,2,2,11,0.92,-4.5,4.3389999999999995
780,2,2,12,0.92,-3.8,4.3796
781,2,2,13,0.92,-2.7,4.4434
782,2,2,14,0.91,-1.7,4.501399999999999
783,2,2,15,0.9,-1.0,4.542
784,2,2,16,0.9,-0.8,4.553599999999999
785,2,2,17,0.91,-1.7,4.501399999999999
786,2,2,18,0.93,-3.0,4.425999999999999
787,2,2,19,0.93,-3.4,4.4028
788,2,2,20,0.93,-3.5,4.396999999999999
789,2,2,21,0.91,-4.4,4.344799999999999
790,2,2,22,0.9,-4.8,4.3216
791,2,2,23,0.69,-5.3,4.292599999999999
792,2,2,24,0.68,-5.3,4.292599999999999
793,2,3,1,0.69,-5.8,4.263599999999999
794,2,3,2,0.67,-5.9,4.2578
795,2,3,3,0.67,-6.1,4.2462
796,2,3,4,0.67,-7.0,4.194
797,2,3,5,0.67,-7.1,4.188199999999999
798,2,3,6,0.89,-6.6,4.2172
799,2,3,7,0.89,-7.1,4.188199999999999
800,2,3,8,0.9,-5.9,4.2578
801,2,3,9,0.9,-6.3,4.2345999999999995
802,2,3,10,0.91,-3.6,4.3911999999999995
803,2,3,11,0.91,-2.1,4.478199999999999
804,2,3,12,0.91,-1.5,4.513
805,2,3,13,0.91,-0.6,4.5652
806,2,3,14,0.9,0.2,4.611599999999999
807,2,3,15,0.9,0.6,4.634799999999999
808,2,3,16,0.9,-0.2,4.5884
809,2,3,17,0.91,-0.6,4.5652
810,2,3,18,0.92,-1.5,4.513
811,2,3,19,0.92,-0.5,4.571
812,2,3,20,0.91,-2.3,4.4666
813,2,3,21,0.91,-2.6,4.449199999999999
814,2,3,22,0.91,-2.3,4.4666
815,2,3,23,0.69,-3.1,4.4201999999999995
816,2,3,24,0.68,-2.4,4.4608
817,2,4,1,0.68,-1.8,4.4956
818,2,4,2,0.68,-1.9,4.4898
819,2,4,3,0.68,-2.0,4.484
820,2,4,4,0.68,-1.8,4.4956
821,2,4,5,0.68,-1.6,4.507199999999999
822,2,4,6,0.9,-1.6,4.507199999999999
823,2,4,7,0.92,-1.5,4.513
824,2,4,8,0.93,-1.1,4.5362
825,2,4,9,0.94,-0.9,4.5478
826,2,4,10,0.94,-0.4,4.5767999999999995
827,2,4,11,0.93,-0.2,4.5884
828,2,4,12,0.92,0.7,4.6406
829,2,4,13,0.92,0.8,4.6464
830,2,4,14,0.91,0.5,4.629
831,2,4,15,0.91,0.2,4.611599999999999
832,2,4,16,0.91,0.1,4.6057999999999995
833,2,4,17,0.91,0.3,4.6174
834,2,4,18,0.92,0.9,4.6522
835,2,4,19,0.92,1.3,4.6754
836,2,4,20,0.91,1.1,4.663799999999999
837,2,4,21,0.9,1.1,4.663799999999999
838,2,4,22,0.89,0.7,4.6406
839,2,4,23,0.67,0.7,4.6406
840,2,4,24,0.66,1.0,4.6579999999999995
841,2,5,1,0.65,1.8,4.7044
842,2,5,2,0.64,1.8,4.7044
843,2,5,3,0.64,2.0,4.715999999999999
844,2,5,4,0.66,2.0,4.715999999999999
845,2,5,5,0.67,2.2,4.7276
846,2,5,6,0.89,2.1,4.7218
847,2,5,7,0.91,2.1,4.7218
848,2,5,8,0.92,1.9,4.7101999999999995
849,2,5,9,0.93,1.8,4.7044
850,2,5,10,0.92,1.9,4.7101999999999995
851,2,5,11,0.92,1.8,4.7044
852,2,5,12,0.92,2.0,4.715999999999999
853,2,5,13,0.92,2.7,4.7566
854,2,5,14,0.92,2.5,4.744999999999999
855,2,5,15,0.92,2.4,4.739199999999999
856,2,5,16,0.92,1.6,4.6928
857,2,5,17,0.93,0.9,4.6522
858,2,5,18,0.95,0.3,4.6174
859,2,5,19,0.94,0.0,4.6
860,2,5,20,0.93,-0.5,4.571
861,2,5,21,0.93,-0.8,4.553599999999999
862,2,5,22,0.92,-1.1,4.5362
863,2,5,23,0.7,-0.9,4.5478
864,2,5,24,0.68,-1.6,4.507199999999999
865,2,6,1,0.68,-2.2,4.4723999999999995
866,2,6,2,0.68,-1.9,4.4898
867,2,6,3,0.67,-1.5,4.513
868,2,6,4,0.68,-1.1,4.5362
869,2,6,5,0.68,-1.3,4.5245999999999995
870,2,6,6,0.91,-2.0,4.484
871,2,6,7,0.92,-2.3,4.4666
872,2,6,8,0.95,-2.3,4.4666
873,2,6,9,0.97,-2.4,4.4608
874,2,6,10,0.96,-2.0,4.484
875,2,6,11,0.96,-1.2,4.530399999999999
876,2,6,12,0.95,-2.0,4.484
877,2,6,13,0.94,-2.4,4.4608
878,2,6,14,0.94,-2.0,4.484
879,2,6,15,0.94,-1.2,4.530399999999999
880,2,6,16,0.94,-1.1,4.5362
881,2,6,17,0.95,-1.2,4.530399999999999
882,2,6,18,0.97,-1.0,4.542
883,2,6,19,0.95,-0.9,4.5478
884,2,6,20,0.94,-0.9,4.5478
885,2,6,21,0.93,-1.1,4.5362
886,2,6,22,0.92,-1.3,4.5245999999999995
887,2,6,23,0.7,-1.3,4.5245999999999995
888,2,6,24,0.68,-1.5,4.513
889,2,7,1,0.69,-1.4,4.5188
890,2,7,2,0.68,-1.8,4.4956
891,2,7,3,0.67,-1.7,4.501399999999999
892,2,7,4,0.68,-1.6,4.507199999999999
893,2,7,5,0.69,-2.0,4.484
894,2,7,6,0.7,-2.1,4.478199999999999
895,2,7,7,0.73,-2.2,4.4723999999999995
896,2,7,8,0.76,-2.1,4.478199999999999
897,2,7,9,0.79,-2.2,4.4723999999999995
898,2,7,10,0.77,-2.5,4.455
899,2,7,11,0.76,-3.0,4.425999999999999
900,2,7,12,0.74,-2.7,4.4434
901,2,7,13,0.74,-2.6,4.449199999999999
902,2,7,14,0.73,-2.3,4.4666
903,2,7,15,0.74,-2.4,4.4608
904,2,7,16,0.74,-2.6,4.449199999999999
905,2,7,17,0.74,-2.8,4.4376
906,2,7,18,0.83,-2.8,4.4376
907,2,7,19,0.76,-2.6,4.449199999999999
908,2,7,20,0.74,-2.4,4.4608
909,2,7,21,0.73,-2.5,4.455
910,2,7,22,0.73,-2.2,4.4723999999999995
911,2,7,23,0.72,-2.0,4.484
912,2,7,24,0.7,-1.7,4.501399999999999
913,2,8,1,0.7,-1.7,4.501399999999999
914,2,8,2,0.69,-2.0,4.484
915,2,8,3,0.69,-2.0,4.484
916,2,8,4,0.69,-1.6,4.507199999999999
917,2,8,5,0.7,-1.2,4.530399999999999
918,2,8,6,0.71,-1.0,4.542
919,2,8,7,0.73,-1.0,4.542
920,2,8,8,0.75,-1.2,4.530399999999999
921,2,8,9,0.77,-1.4,4.5188
922,2,8,10,0.76,-1.2,4.530399999999999
923,2,8,11,0.74,-1.4,4.5188
924,2,8,12,0.74,-1.6,4.507199999999999
925,2,8,13,0.73,-1.9,4.4898
926,2,8,14,0.73,-2.4,4.4608
927,2,8,15,0.73,-2.7,4.4434
928,2,8,16,0.73,-3.2,4.4144
929,2,8,17,0.73,-3.8,4.3796
930,2,8,18,0.74,-3.8,4.3796
931,2,8,19,0.73,-3.7,4.3854
932,2,8,20,0.73,-3.8,4.3796
933,2,8,21,0.72,-3.9,4.373799999999999
934,2,8,22,0.71,-4.0,4.367999999999999
935,2,8,23,0.71,-3.8,4.3796
936,2,8,24,0.7,-4.0,4.367999999999999
937,2,9,1,0.7,-4.0,4.367999999999999
938,2,9,2,0.69,-4.1,4.3622
939,2,9,3,0.69,-4.2,4.3564
940,2,9,4,0.68,-4.3,4.3506
941,2,9,5,0.69,-4.6,4.3332
942,2,9,6,0.9,-4.9,4.315799999999999
943,2,9,7,0.91,-5.1,4.3042
944,2,9,8,0.92,-5.4,4.2867999999999995
945,2,9,9,0.92,-5.7,4.269399999999999
946,2,9,10,0.94,-5.9,4.2578
947,2,9,11,0.94,-5.9,4.2578
948,2,9,12,0.94,-5.8,4.263599999999999
949,2,9,13,0.94,-5.7,4.269399999999999
950,2,9,14,0.93,-5.4,4.2867999999999995
951,2,9,15,0.93,-5.2,4.2984
952,2,9,16,0.93,-5.3,4.292599999999999
953,2,9,17,0.94,-5.3,4.292599999999999
954,2,9,18,0.96,-5.2,4.2984
955,2,9,19,0.95,-5.1,4.3042
956,2,9,20,0.94,-5.0,4.31
957,2,9,21,0.94,-5.0,4.31
958,2,9,22,0.92,-4.9,4.315799999999999
959,2,9,23,0.7,-5.1,4.3042
960,2,9,24,0.69,-5.2,4.2984
961,2,10,1,0.7,-5.2,4.2984
962,2,10,2,0.69,-5.4,4.2867999999999995
963,2,10,3,0.69,-5.4,4.2867999999999995
964,2,10,4,0.69,-5.4,4.2867999999999995
965,2,10,5,0.69,-5.3,4.292599999999999
966,2,10,6,0.9,-5.3,4.292599999999999
967,2,10,7,0.91,-5.3,4.292599999999999
968,2,10,8,0.92,-5.4,4.2867999999999995
969,2,10,9,0.91,-5.4,4.2867999999999995
970,2,10,10,0.92,-5.4,4.2867999999999995
971,2,10,11,0.92,-5.4,4.2867999999999995
972,2,10,12,0.93,-5.5,4.281
973,2,10,13,0.92,-5.3,4.292599999999999
974,2,10,14,0.92,-4.9,4.315799999999999
975,2,10,15,0.92,-4.9,4.315799999999999
976,2,10,16,0.92,-5.3,4.292599999999999
977,2,10,17,0.92,-5.3,4.292599999999999
978,2,10,18,0.94,-5.4,4.2867999999999995
979,2,10,19,0.94,-5.7,4.269399999999999
980,2,10,20,0.94,-5.9,4.2578
981,2,10,21,0.93,-6.0,4.252
982,2,10,22,0.92,-5.9,4.2578
983,2,10,23,0.7,-6.0,4.252
984,2,10,24,0.69,-6.2,4.240399999999999
985,2,11,1,0.7,-6.2,4.240399999999999
986,2,11,2,0.69,-6.3,4.2345999999999995
987,2,11,3,0.69,-7.3,4.1766
988,2,11,4,0.7,-9.3,4.060599999999999
989,2,11,5,0.7,-7.3,4.1766
990,2,11,6,0.92,-8.6,4.1011999999999995
991,2,11,7,0.94,-8.2,4.1244
992,2,11,8,0.99,-11.0,3.9619999999999997
993,2,11,9,1.0,-8.2,4.1244
994,2,11,10,1.0,-9.1,4.0722
995,2,11,11,0.98,-6.6,4.2172
996,2,11,12,0.98,-5.4,4.2867999999999995
997,2,11,13,0.96,-4.9,4.315799999999999
998,2,11,14,0.95,-4.8,4.3216
999,2,11,15,0.95,-5.2,4.2984
1000,2,11,16,0.95,-5.9,4.2578
1001,2,11,17,0.96,-7.2,4.1823999999999995
1002,2,11,18,1.02,-9.5,4.0489999999999995
1003,2,11,19,1.03,-12.5,3.8749999999999996
1004,2,11,20,0.98,-13.4,3.8227999999999995
1005,2,11,21,0.95,-13.5,3.8169999999999997
1006,2,11,22,0.94,-11.1,3.9561999999999995
1007,2,11,23,0.73,-9.1,4.0722
1008,2,11,24,0.71,-8.2,4.1244
1009,2,12,1,0.7,-7.2,4.1823999999999995
1010,2,12,2,0.69,-6.8,4.2056
1011,2,12,3,0.7,-5.8,4.263599999999999
1012,2,12,4,0.7,-5.5,4.281
1013,2,12,5,0.7,-5.1,4.3042
1014,2,12,6,0.92,-5.0,4.31
1015,2,12,7,0.94,-4.7,4.3274
1016,2,12,8,1.01,-4.5,4.3389999999999995
1017,2,12,9,1.06,-4.2,4.3564
1018,2,12,10,1.03,-3.9,4.373799999999999
1019,2,12,11,1.03,-3.5,4.396999999999999
1020,2,12,12,0.99,-3.2,4.4144
1021,2,12,13,0.97,-2.9,4.4318
1022,2,12,14,0.96,-2.5,4.455
1023,2,12,15,0.96,-2.4,4.4608
1024,2,12,16,0.96,-2.4,4.4608
1025,2,12,17,0.97,-2.5,4.455
1026,2,12,18,1.06,-2.5,4.455
1027,2,12,19,1.01,-2.6,4.449199999999999
1028,2,12,20,0.96,-2.7,4.4434
1029,2,12,21,0.95,-2.8,4.4376
1030,2,12,22,0.94,-3.0,4.425999999999999
1031,2,12,23,0.72,-3.5,4.396999999999999
1032,2,12,24,0.71,-3.5,4.396999999999999
1033,2,13,1,0.7,-3.5,4.396999999999999
1034,2,13,2,0.7,-3.2,4.4144
1035,2,13,3,0.7,-3.6,4.3911999999999995
1036,2,13,4,0.7,-3.5,4.396999999999999
1037,2,13,5,0.71,-3.4,4.4028
1038,2,13,6,0.93,-3.4,4.4028
1039,2,13,7,0.95,-3.5,4.396999999999999
1040,2,13,8,1.12,-3.7,4.3854
1041,2,13,9,1.13,-4.2,4.3564
1042,2,13,10,1.11,-4.0,4.367999999999999
1043,2,13,11,1.08,-4.5,4.3389999999999995
1044,2,13,12,0.99,-3.3,4.4086
1045,2,13,13,0.96,-3.5,4.396999999999999
1046,2,13,14,0.96,-3.1,4.4201999999999995
1047,2,13,15,0.96,-3.3,4.4086
1048,2,13,16,0.96,-3.1,4.4201999999999995
1049,2,13,17,0.97,-3.2,4.4144
1050,2,13,18,1.06,-3.4,4.4028
1051,2,13,19,1.0,-3.7,4.3854
1052,2,13,20,0.96,-3.6,4.3911999999999995
1053,2,13,21,0.94,-3.7,4.3854
1054,2,13,22,0.94,-3.5,4.396999999999999
1055,2,13,23,0.72,-3.4,4.4028
1056,2,13,24,0.7,-3.4,4.4028
1057,2,14,1,0.69,-3.3,4.4086
1058,2,14,2,0.69,-3.2,4.4144
1059,2,14,3,0.69,-3.2,4.4144
1060,2,14,4,0.69,-3.2,4.4144
1061,2,14,5,0.69,-3.1,4.4201999999999995
1062,2,14,6,0.7,-3.1,4.4201999999999995
1063,2,14,7,0.72,-3.0,4.425999999999999
1064,2,14,8,0.74,-2.9,4.4318
1065,2,14,9,0.75,-2.8,4.4376
1066,2,14,10,0.74,-2.6,4.449199999999999
1067,2,14,11,0.74,-1.7,4.501399999999999
1068,2,14,12,0.73,-1.7,4.501399999999999
1069,2,14,13,0.73,-1.7,4.501399999999999
1070,2,14,14,0.73,-1.5,4.513
1071,2,14,15,0.73,-1.3,4.5245999999999995
1072,2,14,16,0.73,-1.2,4.530399999999999
1073,2,14,17,0.73,-1.4,4.5188
1074,2,14,18,0.74,-1.4,4.5188
1075,2,14,19,0.74,-1.3,4.5245999999999995
1076,2,14,20,0.73,-0.9,4.5478
1077,2,14,21,0.72,-0.7,4.559399999999999
1078,2,14,22,0.72,-0.7,4.559399999999999
1079,2,14,23,0.7,-0.6,4.5652
1080,2,14,24,0.69,-0.5,4.571
1081,2,15,1,0.69,-0.4,4.5767999999999995
1082,2,15,2,0.68,-0.5,4.571
1083,2,15,3,0.68,-0.4,4.5767999999999995
1084,2,15,4,0.69,-0.4,4.5767999999999995
1085,2,15,5,0.7,-0.2,4.5884
1086,2,15,6,0.71,-0.1,4.5942
1087,2,15,7,0.72,0.1,4.6057999999999995
1088,2,15,8,0.74,0.1,4.6057999999999995
1089,2,15,9,0.77,0.3,4.6174
1090,2,15,10,0.76,0.5,4.629
1091,2,15,11,0.75,0.8,4.6464
1092,2,15,12,0.74,1.0,4.6579999999999995
1093,2,15,13,0.73,0.9,4.6522
1094,2,15,14,0.73,0.9,4.6522
1095,2,15,15,0.72,0.8,4.6464
1096,2,15,16,0.72,0.6,4.634799999999999
1097,2,15,17,0.73,0.5,4.629
1098,2,15,18,0.74,0.4,4.6232
1099,2,15,19,0.73,0.4,4.6232
1100,2,15,20,0.72,0.3,4.6174
1101,2,15,21,0.72,0.4,4.6232
1102,2,15,22,0.71,0.3,4.6174
1103,2,15,23,0.71,0.2,4.611599999999999
1104,2,15,24,0.7,0.1,4.6057999999999995
1105,2,16,1,0.69,-0.2,4.5884
1106,2,16,2,0.69,-0.1,4.5942
1107,2,16,3,0.69,-0.3,4.582599999999999
1108,2,16,4,0.68,-0.6,4.5652
1109,2,16,5,0.69,-0.8,4.553599999999999
1110,2,16,6,0.9,-0.8,4.553599999999999
1111,2,16,7,0.9,-0.7,4.559399999999999
1112,2,16,8,0.91,-1.0,4.542
1113,2,16,9,0.92,-0.6,4.5652
1114,2,16,10,0.93,-0.6,4.5652
1115,2,16,11,0.93,-0.5,4.571
1116,2,16,12,0.93,-0.3,4.582599999999999
1117,2,16,13,0.93,0.0,4.6
1118,2,16,14,0.93,0.0,4.6
1119,2,16,15,0.92,-0.1,4.5942
1120,2,16,16,0.92,-0.3,4.582599999999999
1121,2,16,17,0.93,-0.4,4.5767999999999995
1122,2,16,18,0.94,-0.5,4.571
1123,2,16,19,0.94,-0.8,4.553599999999999
1124,2,16,20,0.93,-0.6,4.5652
1125,2,16,21,0.93,-0.3,4.582599999999999
1126,2,16,22,0.92,-0.2,4.5884
1127,2,16,23,0.7,-0.1,4.5942
1128,2,16,24,0.69,0.1,4.6057999999999995
1129,2,17,1,0.69,-0.2,4.5884
1130,2,17,2,0.69,-0.4,4.5767999999999995
1131,2,17,3,0.68,-0.7,4.559399999999999
1132,2,17,4,0.68,-0.5,4.571
1133,2,17,5,0.68,-0.6,4.5652
1134,2,17,6,0.9,-0.5,4.571
1135,2,17,7,0.9,-0.7,4.559399999999999
1136,2,17,8,0.91,-0.9,4.5478
1137,2,17,9,0.92,-0.8,4.553599999999999
1138,2,17,10,0.92,-0.6,4.5652
1139,2,17,11,0.92,-0.5,4.571
1140,2,17,12,0.92,-0.8,4.553599999999999
1141,2,17,13,0.91,-0.6,4.5652
1142,2,17,14,0.91,-0.5,4.571
1143,2,17,15,0.91,-0.4,4.5767999999999995
1144,2,17,16,0.91,-0.3,4.582599999999999
1145,2,17,17,0.91,-0.3,4.582599999999999
1146,2,17,18,0.93,-0.2,4.5884
1147,2,17,19,0.94,0.1,4.6057999999999995
1148,2,17,20,0.93,0.1,4.6057999999999995
1149,2,17,21,0.93,0.2,4.611599999999999
1150,2,17,22,0.91,0.2,4.611599999999999
1151,2,17,23,0.7,0.1,4.6057999999999995
1152,2,17,24,0.69,0.3,4.6174
1153,2,18,1,0.69,0.5,4.629
1154,2,18,2,0.69,0.5,4.629
1155,2,18,3,0.68,0.5,4.629
1156,2,18,4,0.68,0.4,4.6232
1157,2,18,5,0.7,0.4,4.6232
1158,2,18,6,0.92,0.4,4.6232
1159,2,18,7,0.93,0.4,4.6232
1160,2,18,8,0.95,0.4,4.6232
1161,2,18,9,0.96,0.4,4.6232
1162,2,18,10,0.96,0.4,4.6232
1163,2,18,11,0.95,0.6,4.634799999999999
1164,2,18,12,0.94,0.6,4.634799999999999
1165,2,18,13,0.94,0.5,4.629
1166,2,18,14,0.93,0.3,4.6174
1167,2,18,15,0.93,0.3,4.6174
1168,2,18,16,0.93,0.3,4.6174
1169,2,18,17,0.93,-0.2,4.5884
1170,2,18,18,0.94,-0.6,4.5652
1171,2,18,19,0.94,-1.1,4.5362
1172,2,18,20,0.93,-1.1,4.5362
1173,2,18,21,0.92,-1.1,4.5362
1174,2,18,22,0.92,-1.1,4.5362
1175,2,18,23,0.7,-1.1,4.5362
1176,2,18,24,0.68,-1.5,4.513
1177,2,19,1,0.68,-2.0,4.484
1178,2,19,2,0.68,-2.5,4.455
1179,2,19,3,0.67,-2.7,4.4434
1180,2,19,4,0.67,-2.8,4.4376
1181,2,19,5,0.68,-3.0,4.425999999999999
1182,2,19,6,0.91,-3.1,4.4201999999999995
1183,2,19,7,0.92,-3.3,4.4086
1184,2,19,8,0.93,-3.4,4.4028
1185,2,19,9,0.94,-3.3,4.4086
1186,2,19,10,0.93,-3.4,4.4028
1187,2,19,11,0.93,-3.2,4.4144
1188,2,19,12,0.93,-2.4,4.4608
1189,2,19,13,0.93,-2.5,4.455
1190,2,19,14,0.93,-2.1,4.478199999999999
1191,2,19,15,0.93,-2.2,4.4723999999999995
1192,2,19,16,0.93,-2.5,4.455
1193,2,19,17,0.93,-2.6,4.449199999999999
1194,2,19,18,0.94,-2.6,4.449199999999999
1195,2,19,19,0.94,-2.5,4.455
1196,2,19,20,0.93,-2.5,4.455
1197,2,19,21,0.93,-2.5,4.455
1198,2,19,22,0.93,-2.3,4.4666
